,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Artist,Title,Lyrics,Translations,Languages,Processed translations
0,0,0,0,0,0,The Killers,Mr. Brightside,,,,
1,1,1,1,1,1,Lewis Capaldi,Someone You Loved,"TranslationsSvenskaEspañolPortuguêsDeutschNederlandsSomeone You Loved Lyrics
I'm going under, and this time, I fear there's no one to save me
This all or nothing really got a way of driving me crazy
I need somebody to hear,  somebody to know
Somebody to have, somebody to hold
It's easy to say, but it's never the same
I guess I kinda liked the way you numbed all the pain

Now, the day bleeds into nightfall
And you're not here to get me through it all
I let my guard down and then you pulled the rug
I was getting kinda used to being someone you loved
I'm going under, and this time, I fear there's no one to turn to
This all or nothing way of loving got me sleeping without you
Now, I need somebody to know, somebody to hear
Somebody to have, just to know how it feels
It's easy to say, but it's never the same
I guess I kinda like the way you help me escape

Now, the day bleeds into nightfall
And you're not here to get me through it all
I let my guard down and then you pulled the rug
I was getting kinda used to being someone you loved

And I tend to close my eyes when it hurts sometimes
I fall into your arms
I'll be safe in your sound till I come back around

For now, the day bleeds into nightfall
And you're not here to get me through it all
I let my guard down and then you pulled the rug
I was getting kinda used to being someone you loved
But now the day bleeds into nightfall
And you're not here to get me through it all
I let my guard down and then you pulled the rug
I was getting kinda used to being someone you loved
I let my guard down and then you pulled the rug
I was getting kinda used to being someone you lovedYou might also like168Embed","TranslationsSvenskaEspañolPortuguêsDeutschNederlandsSomeone You Loved Lyrics
I'm going under, and this time, I fear there's no one to save me
This all or nothing really got a way of driving me crazy
I need somebody to hear,  somebody to know
Somebody to have, somebody to hold
It's easy to say, but it's never the same
I guess I kinda liked the way you numbed all the pain

Now, the day bleeds into nightfall
And you're not here to get me through it all
I let my guard down and then you pulled the rug
I was getting kinda used to being someone you loved
I'm going under, and this time, I fear there's no one to turn to
This all or nothing way of loving got me sleeping without you
Now, I need somebody to know, somebody to hear
Somebody to have, just to know how it feels
It's easy to say, but it's never the same
I guess I kinda like the way you help me escape

Now, the day bleeds into nightfall
And you're not here to get me through it all
I let my guard down and then you pulled the rug
I was getting kinda used to being someone you loved

And I tend to close my eyes when it hurts sometimes
I fall into your arms
I'll be safe in your sound till I come back around

For now, the day bleeds into nightfall
And you're not here to get me through it all
I let my guard down and then you pulled the rug
I was getting kinda used to being someone you loved
But now the day bleeds into nightfall
And you're not here to get me through it all
I let my guard down and then you pulled the rug
I was getting kinda used to being someone you loved
I let my guard down and then you pulled the rug
I was getting kinda used to being someone you lovedYou might also like168Embed",en,"{'fall', 'turn', 'rug', 'till', 'liked', 'fear', 'lovedyou', 'time', 'around', 'sound', 'close', 'numbed', 'guess', 'loved', 'used', 'driving', 'hurt', 'arm', 'easy', 'back', 'guard', 'way', 'nightfall', 'hear', 'pulled', 'loving', 'escape', 'pain', 'help', 'someone', 'sleeping', 'hold', 'tend', 'translationssvenskaespañolportuguêsdeutschnederlandssomeone', 'crazy', 'lyric', 'save', 'kinda', 'eye', 'safe', 'bleeds'}"
2,2,2,2,2,2,Ed Sheeran,Shape of You,,,,
3,3,3,3,3,3,The Weeknd,Blinding Lights,,,,
4,4,4,4,4,4,Drake,One Dance,"TranslationsTürkçeEspañolEnglishDeutschFrançaisOne Dance Lyrics
Baby, I like your style

Grips on your waist, front way, back way
You know that I don't play
Streets not safe but I never run away
Even when I'm away
Oti, oti
There's never much love when we go OT
I pray to make it back in one piece
I pray, I pray
That's why I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
Baby, I like your style

Strength and guidance
All that I'm wishing for my friends
Nobody makes it from my ends
I had to bust up the silence
You know you gotta stick by me
Soon as you see the text, reply me
I don't wanna spend time fighting
We've got no time, and that's why

I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
You might also like
Got a pretty girl and she love me long time
Wine it, wine it, she love me long time
Oh, yeah, very long time
Back up, back up, back up, and wine am
Back up, back up, and wine am, girl, just
Back up, back up, back up, and wine am
Oh, yeah, very long time
Back, up, back up and wine am, girl

Oh, tell me, I need to know
Where do you wanna go?
'Cause if you're down, I'll take it slow
Make you lose control

Where, where, where
Where, where, where, where (Oh, yeah, very long time)
Where, where, where (Back up, back up, and wine am, girl)
Where, where, where, where
'Cause if you're down (Back up, back up, and–)
'Cause if you're down (Back up, back up, and–)
'Cause if you're down (Back up, back up, and–)

I need a one dance (Where, where, where)
Got a Hennessy in my hand (Where, where, where, where)
One more time 'fore I go (Where)
Higher powers taking a hold on me (Where, where, where, where)
I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
How do you spell ""Hennessy?""
I put two ""N""s and two ""S""es, is it like that? Hen... Henn... Henn...
It's definitely not showing up
I know ""Hennessy"" has two ""S""es for sure, so I'm gonna take out one of the ""N""s234Embed","TranslationsTürkçeEspañolEnglishDeutschFrançaisOne Dance Lyrics
Baby, I like your style

Grips on your waist, front way, back way
You know that I don't play
Streets not safe but I never run away
Even when I'm away
Oti, oti
There's never much love when we go OT
I pray to make it back in one piece
I pray, I pray
That's why I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
Baby, I like your style

Strength and guidance
All that I'm wishing for my friends
Nobody makes it from my ends
I had to bust up the silence
You know you gotta stick by me
Soon as you see the text, reply me
I don't wanna spend time fighting
We've got no time, and that's why

I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
You might also like
Got a pretty girl and she love me long time
Wine it, wine it, she love me long time
Oh, yeah, very long time
Back up, back up, back up, and wine am
Back up, back up, and wine am, girl, just
Back up, back up, back up, and wine am
Oh, yeah, very long time
Back, up, back up and wine am, girl

Oh, tell me, I need to know
Where do you wanna go?
'Cause if you're down, I'll take it slow
Make you lose control

Where, where, where
Where, where, where, where (Oh, yeah, very long time)
Where, where, where (Back up, back up, and wine am, girl)
Where, where, where, where
'Cause if you're down (Back up, back up, and–)
'Cause if you're down (Back up, back up, and–)
'Cause if you're down (Back up, back up, and–)

I need a one dance (Where, where, where)
Got a Hennessy in my hand (Where, where, where, where)
One more time 'fore I go (Where)
Higher powers taking a hold on me (Where, where, where, where)
I need a one dance
Got a Hennessy in my hand
One more time 'fore I go
Higher powers taking a hold on me
How do you spell ""Hennessy?""
I put two ""N""s and two ""S""es, is it like that? Hen... Henn... Henn...
It's definitely not showing up
I know ""Hennessy"" has two ""S""es for sure, so I'm gonna take out one of the ""N""s234Embed",en,"{'translationstürkçeespañolenglishdeutschfrançaisone', 'spend', 'front', 'text', 'henn', 'stick', 'hen', 'showing', 'wishing', 'taking', 'control', 'lose', 'time', 'dance', 'fighting', 'long', 'hennessy', 'run', 'reply', 'definitely', 'street', 'two', 'guidance', 'spell', 'hand', 'oti', 'back', 'way', 'slow', 'friend', 'weve', 'fore', 'sure', 'pretty', 'hold', 'silence', 'grip', 'and–', 'wine', 'bust', 'pray', 'love', 'end', 'piece', 'power', 'waist', 'strength', 'lyric', 'higher', 'soon', 'girl', 'play', 'away', 'safe', 'style'}"
5,5,5,5,5,5,Dave,Location,"Location Lyrics
JAE5

If you send me the location
Then I'll be right there
And make I come check you, my baby
No time, no
And my dawg is on probation
Another 5 years
Me bring girls to his location
No time, no
Send me the location
This year ’bout vacations
Flight catching, train taking
Soon as my nigga off probation
Your boyfriend's on a waiting ting
Looking for one wish, on a Ray J ting
I pree'd that girl, outrageous ting
But she can’t see 'cause I got shades and ting
Bare girls wanna throw shade and ting
No shade, what shade is your foundation in?
Darkest grey, the shade I'm in
49 more if your babes wants in
I had me a famous ting
Goals and tings, gains and tings
My house party a babe station
Girls wanna chase, it's a status ting

If you send me the location
Then I'll be right there
And make I come check you, my baby
No time, no
And my dawg is on probation
Another 5 years
Me bring girls to his location
No time, no
You might also like
Look, playboy, I don't need a Carti
I'm captain, I lead the army
Bad ratio, I leave the party
Three Somalis creepin' on me
Your ex wavy, we tsunami
Girl from India, sweet as naani
Head so good, now I speak Gujarati
You hardly, pardon me, I’m laughing again
I assisted, man, passed to my friend
Look, money like the alphabet
If you wanna see P’s, gotta pass on the ends
Came a long way from a park in the bends
To an '18 plate, man’s parking a Benz
Far from the rest but I'm far from my best
Life is a lesson, I'm passing a test
Yes, everyting blessed
I don't want drama and I don’t want stress
My girl got finesse, Caribbean flex
Body and chest, take buddy in chest
Thank God more, I grew up with less
Juss to the right, Rapz to the left
Rj in the middle, got Cee to the death
Batch full of dogs with the 60's vets

If you send me the location
Then I'll be right there
And make I come check you, my baby
No time, no
And my dawg is on probation
Another 5 years
Me bring girls to his location
Nigga I was down but I made it to the top right now
(Right now, right now, right now)
And I can pull a couple grand out my pocket right now
(Right now, right now, right now)
Yeah I'm so fly, yeah I'm flyer than a rocket right now
(Right now, right now, right now)
And all the games you play never stop right now
(Right now, right now, right now)

I pull up on the block, I see everybody watching
'Cause there's diamonds on my chain
And there's diamonds on my watch
Money moves, Off-White shoes
Came straight from Virgil Abloh
I've been down, I've been low
Had my mattress on the floor
No map, North Cap, bend it up
Gyal a ring-ring my cellular
Mi 'ave big fat spliff pon me, nuh
Inna the big black Benz, pullin' up
Please tell everybody to start pulling up
'Nough champagne from the bar coming up
Party hard, make her live my life, oh

Nigga I was down but I made it to the top right now
(Right now, right now, right now)
And I can pull a couple grand out my pocket right now
(Right now, right now, right now)
Yeah I'm so fly, yeah I'm flyer than a rocket right now
(Right now, right now, right now)
And all the games you play never stop right now
(Right now, right now, right now)

If you send me the location
Then I'll be right there
And make I come check you, my baby
No time, no
And my dawg is on probation
Another 5 years
Me bring girls to his location
No time, no18Embed","Location Lyrics
JAE5

If you send me the location
Then I'll be right there
And make I come check you, my baby
No time, no
And my dawg is on probation
Another 5 years
Me bring girls to his location
No time, no
Send me the location
This year ’bout vacations
Flight catching, train taking
Soon as my nigga off probation
Your boyfriend's on a waiting ting
Looking for one wish, on a Ray J ting
I pree'd that girl, outrageous ting
But she can’t see 'cause I got shades and ting
Bare girls wanna throw shade and ting
No shade, what shade is your foundation in?
Darkest grey, the shade I'm in
49 more if your babes wants in
I had me a famous ting
Goals and tings, gains and tings
My house party a babe station
Girls wanna chase, it's a status ting

If you send me the location
Then I'll be right there
And make I come check you, my baby
No time, no
And my dawg is on probation
Another 5 years
Me bring girls to his location
No time, no
You might also like
Look, playboy, I don't need a Carti
I'm captain, I lead the army
Bad ratio, I leave the party
Three Somalis creepin' on me
Your ex wavy, we tsunami
Girl from India, sweet as naani
Head so good, now I speak Gujarati
You hardly, pardon me, I’m laughing again
I assisted, man, passed to my friend
Look, money like the alphabet
If you wanna see P’s, gotta pass on the ends
Came a long way from a park in the bends
To an '18 plate, man’s parking a Benz
Far from the rest but I'm far from my best
Life is a lesson, I'm passing a test
Yes, everyting blessed
I don't want drama and I don’t want stress
My girl got finesse, Caribbean flex
Body and chest, take buddy in chest
Thank God more, I grew up with less
Juss to the right, Rapz to the left
Rj in the middle, got Cee to the death
Batch full of dogs with the 60's vets

If you send me the location
Then I'll be right there
And make I come check you, my baby
No time, no
And my dawg is on probation
Another 5 years
Me bring girls to his location
Nigga I was down but I made it to the top right now
(Right now, right now, right now)
And I can pull a couple grand out my pocket right now
(Right now, right now, right now)
Yeah I'm so fly, yeah I'm flyer than a rocket right now
(Right now, right now, right now)
And all the games you play never stop right now
(Right now, right now, right now)

I pull up on the block, I see everybody watching
'Cause there's diamonds on my chain
And there's diamonds on my watch
Money moves, Off-White shoes
Came straight from Virgil Abloh
I've been down, I've been low
Had my mattress on the floor
No map, North Cap, bend it up
Gyal a ring-ring my cellular
Mi 'ave big fat spliff pon me, nuh
Inna the big black Benz, pullin' up
Please tell everybody to start pulling up
'Nough champagne from the bar coming up
Party hard, make her live my life, oh

Nigga I was down but I made it to the top right now
(Right now, right now, right now)
And I can pull a couple grand out my pocket right now
(Right now, right now, right now)
Yeah I'm so fly, yeah I'm flyer than a rocket right now
(Right now, right now, right now)
And all the games you play never stop right now
(Right now, right now, right now)

If you send me the location
Then I'll be right there
And make I come check you, my baby
No time, no
And my dawg is on probation
Another 5 years
Me bring girls to his location
No time, no18Embed",en,"{'watching', 'carti', 'passed', 'finesse', 'virgil', 'three', 'pulling', 'assisted', 'head', '’bout', 'ave', 'flight', 'waiting', 'pullin', 'chain', 'juss', 'blessed', 'left', 'good', 'middle', 'looking', 'nigga', 'captain', 'look', 'passing', 'can’t', 'diamond', 'pocket', 'soon', 'somali', 'send', 'girl', 'hard', 'live', 'map', 'p’s', 'boyfriend', 'bare', 'station', 'probation', 'rapz', 'chase', 'abloh', 'god', 'bend', 'right', 'time', 'long', 'army', 'bring', 'game', 'sweet', 'jae5', 'lesson', 'shade', 'throw', 'block', 'park', 'lead', 'way', 'best', 'plate', 'far', 'buddy', 'grey', 'vacation', 'champagne', 'offwhite', 'status', 'bad', 'death', 'please', 'hardly', 'house', 'rest', 'drama', 'wish', 'play', 'tsunami', 'spliff', 'fly', 'man', 'life', 'made', 'watch', 'batch', 'pon', 'taking', 'couple', 'man’s', 'money', 'body', 'year', 'catching', 'ting', 'big', 'playboy', 'don’t', 'start', 'cee', 'speak', 'ringring', 'ratio', 'full', 'dog', 'mattress', 'low', 'location', 'stop', 'caribbean', 'ray', 'laughing', 'thank', 'cellular', 'alphabet', 'gain', 'india', 'inna', 'end', 'darkest', 'lyric', 'pas', 'move', 'stress', 'party', 'black', 'test', 'leave', 'pull', 'rocket', 'parking', 'gujarati', 'chest', 'creepin', 'floor', 'gyal', 'shoe', 'grew', 'north', 'preed', 'everyting', 'check', 'wavy', 'fat', 'benz', 'nough', 'i’m', 'outrageous', 'foundation', 'top', 'grand', 'straight', 'nuh', 'vet', 'friend', 'famous', 'naani', 'pardon', 'cap', 'flyer', 'dawg', 'goal', 'bar', 'train', 'flex'}"
6,6,6,6,6,6,Vance Joy,Riptide,"TranslationsPortuguêsEspañolRiptide Lyrics
I was scared of dentists and the dark
I was scared of pretty girls and starting conversations
Oh, all my friends are turning green
You're the magician's assistant in their dream

Oh, oh-o-oh, and they come unstuck

Lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you, when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong
There's this movie that I think you'll like
This guy decides to quit his job and heads to New York City
This cowboy's running from himself
And she's been living on the highest shelf

Oh, oh-o-oh, and they come unstuck

Lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong

I just wanna, I just wanna know
If you're gonna, if you're gonna stay
I just gotta, I just gotta know
I can't have it, I can't have it, any other way
I swear she's destined for the screen
Closest thing to Michelle Pfeiffer that you've ever seen, oh

Lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you, when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong
Oh lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong
Oh lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong, yeah
I got a lump in my throat 'cause
You're gonna sing the words wrongYou might also like360Embed","TranslationsPortuguêsEspañolRiptide Lyrics
I was scared of dentists and the dark
I was scared of pretty girls and starting conversations
Oh, all my friends are turning green
You're the magician's assistant in their dream

Oh, oh-o-oh, and they come unstuck

Lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you, when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong
There's this movie that I think you'll like
This guy decides to quit his job and heads to New York City
This cowboy's running from himself
And she's been living on the highest shelf

Oh, oh-o-oh, and they come unstuck

Lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong

I just wanna, I just wanna know
If you're gonna, if you're gonna stay
I just gotta, I just gotta know
I can't have it, I can't have it, any other way
I swear she's destined for the screen
Closest thing to Michelle Pfeiffer that you've ever seen, oh

Lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you, when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong
Oh lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong
Oh lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong, yeah
I got a lump in my throat 'cause
You're gonna sing the words wrongYou might also like360Embed",en,"{'city', 'michelle', 'dentist', 'job', 'riptide', 'wrongyou', 'green', 'singing', 'turning', 'lump', 'living', 'head', 'swear', 'screen', 'dark', 'side', 'taken', 'youll', 'highest', 'sing', 'running', 'destined', 'movie', 'quit', 'hand', 'assistant', 'guy', 'ohooh', 'left', 'decides', 'wrong', 'way', 'conversation', 'shelf', 'friend', 'translationsportuguêsespañolriptide', 'cowboy', 'thing', 'pretty', 'lady', 'magician', 'new', 'dream', 'starting', 'unstuck', 'scared', 'love', 'stay', 'seen', 'song', 'lyric', 'throat', 'closest', 'girl', 'word', 'away', 'pfeiffer', 'man', 'york'}"
7,7,7,7,7,7,James Arthur,Say You Won't Let Go,"TranslationsΕλληνικάTürkçePortuguêsDeutschBahasa IndonesiaSay You Won’t Let Go Lyrics
I met you in the dark, you lit me up
You made me feel as though I was enough
We danced the night away, we drank too much
I held your hair back when you were throwin' up

Then, you smiled over your shoulder
For a minute, I was stone-cold sober
I pulled you closer to my chest
And you asked me to stay over
I said, ""I already told ya
I think that you should get some rest""
I knew I loved you then, but you'd never know
'Cause I played it cool when I was scared of letting go
I knew I needed you, but I never showed
But I wanna stay with you until we're grey and old

Just say you won't let go
Just say you won't let go

I'll wake you up with some breakfast in bed
I'll bring you coffee with a kiss on your head
And I'll take the kids to school, wave them goodbye
And I'll thank my lucky stars for that night

When you looked over your shoulder
For a minute, I forget that I'm older
I wanna dance with you right now, woah
And you look as beautiful as ever
And I swear that every day, you'll get better
You make me feel this way somehow

I'm so in love with you and I hope you know
Darlin', your love is more than worth its weight in gold
We've come so far, my dear, look how we've grown
And I wanna stay with you until we're grey and old
You might also like
Just say you won't let go
Just say you won't let go

I wanna live with you even when we're ghosts
'Cause you were always there for me when I needed you most

I'm gonna love you till my lungs give out
I promise till death we part, like in our vows
So, I wrote this song for you, now everybody knows
That it's just you and me till we're grey and old

Just say you won't let go
Just say you won't let go
Just say you won't let go
Oh, just say you won't let go153Embed","TranslationsΕλληνικάTürkçePortuguêsDeutschBahasa IndonesiaSay You Won’t Let Go Lyrics
I met you in the dark, you lit me up
You made me feel as though I was enough
We danced the night away, we drank too much
I held your hair back when you were throwin' up

Then, you smiled over your shoulder
For a minute, I was stone-cold sober
I pulled you closer to my chest
And you asked me to stay over
I said, ""I already told ya
I think that you should get some rest""
I knew I loved you then, but you'd never know
'Cause I played it cool when I was scared of letting go
I knew I needed you, but I never showed
But I wanna stay with you until we're grey and old

Just say you won't let go
Just say you won't let go

I'll wake you up with some breakfast in bed
I'll bring you coffee with a kiss on your head
And I'll take the kids to school, wave them goodbye
And I'll thank my lucky stars for that night

When you looked over your shoulder
For a minute, I forget that I'm older
I wanna dance with you right now, woah
And you look as beautiful as ever
And I swear that every day, you'll get better
You make me feel this way somehow

I'm so in love with you and I hope you know
Darlin', your love is more than worth its weight in gold
We've come so far, my dear, look how we've grown
And I wanna stay with you until we're grey and old
You might also like
Just say you won't let go
Just say you won't let go

I wanna live with you even when we're ghosts
'Cause you were always there for me when I needed you most

I'm gonna love you till my lungs give out
I promise till death we part, like in our vows
So, I wrote this song for you, now everybody knows
That it's just you and me till we're grey and old

Just say you won't let go
Just say you won't let go
Just say you won't let go
Oh, just say you won't let go153Embed",en,"{'promise', 'vow', 'head', 'dance', 'somehow', 'drank', 'won’t', 'loved', 'star', 'cool', 'met', 'played', 'kid', 'lit', 'looked', 'breakfast', 'scared', 'look', 'ghost', 'live', 'coffee', 'away', 'darlin', 'right', 'swear', 'asked', 'bring', 'goodbye', 'weight', 'dear', 'shoulder', 'way', 'closer', 'smiled', 'far', 'grey', 'told', 'hair', 'death', 'older', 'held', 'rest', 'gold', 'stay', 'made', 'kiss', 'indonesiasay', 'till', 'dark', 'youll', 'worth', 'night', 'sober', 'back', 'lucky', 'stonecold', 'thank', 'wave', 'minute', 'better', 'lyric', 'youd', 'wake', 'showed', 'love', 'weve', 'danced', 'chest', 'part', 'beautiful', 'hope', 'grown', 'bed', 'school', 'enough', 'needed', 'pulled', 'wrote', 'though', 'throwin', 'forget', 'translationsελληνικάtürkçeportuguêsdeutschbahasa', 'letting', 'song', 'lung', 'old'}"
8,8,8,8,8,8,Arctic Monkeys,Do I Wanna Know?,"TranslationsEspañolFrançaisPortuguêsDo I Wanna Know? Lyrics
Have you got colour in your cheeks?
Do you ever get that fear that you can't shift the tide
That sticks around like summat in your teeth?
Are there some aces up your sleeve?
Have you no idea that you're in deep?
I've dreamt about you nearly every night this week
How many secrets can you keep?
'Cause there's this tune I found
That makes me think of you somehow an' I play it on repeat
Until I fall asleep, spillin' drinks on my settee
(Do I wanna know?) If this feelin' flows both ways?
(Sad to see you go) Was sorta hopin' that you'd stay
(Baby, we both know) That the nights were mainly made
For sayin' things that you can't say tomorrow day

Crawlin' back to you
Ever thought of callin' when
You've had a few?
'Cause I always do
Maybe I'm too
Busy bein' yours
To fall for somebody new
Now, I've thought it through
Crawlin' back to you

So have you got the guts?
Been wonderin' if your heart's still open
And if so, I wanna know what time it shuts
Simmer down an' pucker up, I'm sorry to interrupt
It's just I'm constantly on the cusp of tryin' to kiss you
But I don't know if you feel the same as I do
But we could be together if you wanted to
You might also like
(Do I wanna know?) If this feelin' flows both ways?
(Sad to see you go) Was sorta hopin' that you'd stay
(Baby, we both know) That the nights were mainly made
For sayin' things that you can't say tomorrow day

Crawlin' back to you (Crawlin' back to you)
Ever thought of callin' when
You've had a few? (Had a few)
'Cause I always do ('Cause I always do)
Maybe I'm too (Maybe I'm too busy)
Busy bein' yours (Bein' yours)
To fall for somebody new
Now, I've thought it through
Crawlin' back to you

(Do I wanna know?) If this feelin' flows both ways?
(Sad to see you go) Was sorta hopin' that you'd stay
(Baby, we both know) That the nights were mainly made
For sayin' things that you can't say tomorrow day
(Do I wanna know?) Too busy bein' yours to fall
(Sad to see you go) Ever thought of callin', darlin'?
(Do I wanna know?) Do you want me crawlin' back to you?857Embed","TranslationsEspañolFrançaisPortuguêsDo I Wanna Know? Lyrics
Have you got colour in your cheeks?
Do you ever get that fear that you can't shift the tide
That sticks around like summat in your teeth?
Are there some aces up your sleeve?
Have you no idea that you're in deep?
I've dreamt about you nearly every night this week
How many secrets can you keep?
'Cause there's this tune I found
That makes me think of you somehow an' I play it on repeat
Until I fall asleep, spillin' drinks on my settee
(Do I wanna know?) If this feelin' flows both ways?
(Sad to see you go) Was sorta hopin' that you'd stay
(Baby, we both know) That the nights were mainly made
For sayin' things that you can't say tomorrow day

Crawlin' back to you
Ever thought of callin' when
You've had a few?
'Cause I always do
Maybe I'm too
Busy bein' yours
To fall for somebody new
Now, I've thought it through
Crawlin' back to you

So have you got the guts?
Been wonderin' if your heart's still open
And if so, I wanna know what time it shuts
Simmer down an' pucker up, I'm sorry to interrupt
It's just I'm constantly on the cusp of tryin' to kiss you
But I don't know if you feel the same as I do
But we could be together if you wanted to
You might also like
(Do I wanna know?) If this feelin' flows both ways?
(Sad to see you go) Was sorta hopin' that you'd stay
(Baby, we both know) That the nights were mainly made
For sayin' things that you can't say tomorrow day

Crawlin' back to you (Crawlin' back to you)
Ever thought of callin' when
You've had a few? (Had a few)
'Cause I always do ('Cause I always do)
Maybe I'm too (Maybe I'm too busy)
Busy bein' yours (Bein' yours)
To fall for somebody new
Now, I've thought it through
Crawlin' back to you

(Do I wanna know?) If this feelin' flows both ways?
(Sad to see you go) Was sorta hopin' that you'd stay
(Baby, we both know) That the nights were mainly made
For sayin' things that you can't say tomorrow day
(Do I wanna know?) Too busy bein' yours to fall
(Sad to see you go) Ever thought of callin', darlin'?
(Do I wanna know?) Do you want me crawlin' back to you?857Embed",en,"{'tomorrow', 'fall', 'feelin', 'bein', 'crawlin', 'kiss', 'found', 'translationsespañolfrançaisportuguêsdo', 'mainly', 'stick', 'interrupt', 'together', 'fear', 'nearly', 'many', 'deep', 'sad', 'time', 'week', 'shuts', 'somehow', 'ace', 'heart', 'open', 'keep', 'sorta', 'hopin', 'flow', 'thought', 'drink', 'wonderin', 'simmer', 'maybe', 'teeth', 'asleep', 'summat', 'night', 'colour', 'dreamt', 'back', 'shift', 'idea', 'way', 'cheek', 'busy', 'thing', 'callin', 'tide', 'settee', 'secret', 'new', 'pucker', 'cusp', 'sayin', 'sorry', 'gut', 'lyric', 'youd', 'tryin', 'tune', 'repeat', 'sleeve', 'constantly', 'play', 'spillin', 'darlin', 'around', 'stay', 'made'}"
